training/actor/actor_loss,training/actor/bound_loss,training/actor/mse,training/actor/q,training/actor/q_loss,training/alpha/current_vs_historical_ratio,training/alpha/historical_avg_loss,training/alpha/max_alpha_bound,training/alpha/min_alpha_bound,training/alpha/valid_count,training/alpha_weight,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/meanflow/consistency_loss,training/meanflow/flow_loss,training/meanflow/mean_flow_loss,training/metrics/actor_learning_rate,training/metrics/critic_learning_rate,training/total_loss,validation/actor/actor_loss,validation/actor/bound_loss,validation/actor/mse,validation/actor/q,validation/actor/q_loss,validation/alpha/current_vs_historical_ratio,validation/alpha/historical_avg_loss,validation/alpha/max_alpha_bound,validation/alpha/min_alpha_bound,validation/alpha/valid_count,validation/alpha_weight,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/meanflow/consistency_loss,validation/meanflow/flow_loss,validation/meanflow/mean_flow_loss,validation/total_loss,time/epoch_time,time/total_time,step,exploration/xy,exploration/prev_qpos,exploration/prev_qvel,exploration/qpos,exploration/qvel,exploration/success,exploration/total.timesteps,exploration/episode.final_reward,exploration/episode.return,exploration/episode.length,exploration/episode.duration
136.97678,0.0053280722,0.22907841,-136.97145,136.97145,0.9843575,0.4435962,1500.0,15.0,20,150.0,0.6654459,-11.487024,-136.95886,-192.3391,33.954624,-49.82821,1696.165,0.04329209,0.43665722,0.43665722,1e-05,0.0003,203.14081,139.71075,0.0056252256,0.2173552,-139.70512,139.70512,0.99333763,0.4439982,1500.0,15.0,20,150.0,18.100792,-7.606876,-139.68077,-183.41614,0.048383985,0.44104013,0.44104013,223.96758,0.006388828516006469,9272.215212106705,1600000,19.704497201143344,1.0881024290333123,-1.0426775875484384,1.0886437035517003,0.00782240964604347,1.0,599236.0,0.0,-712.0,713.0,4.747834205627441
136.6664,0.005722834,0.22151466,-136.66068,136.66068,0.9756734,0.4428245,1500.0,15.0,20,150.0,0.46477497,-0.17864916,-136.58475,-192.05347,18.893608,-20.499155,1643.1967,0.046115708,0.43205208,0.43205208,1e-05,0.0003,201.93896,141.1392,0.005658885,0.21419153,-141.13354,141.13354,0.95722955,0.4428245,1500.0,15.0,20,150.0,29.564816,-0.07986602,-141.16548,-183.08557,0.0402825,0.42388472,0.42388472,234.28673,0.017216203546524048,9358.29623746872,1605000,19.72779304850539,1.4148804006873488,2.176043852052068,1.47751882537985,1.8900072810123019,1.0,604399.0,0.0,-814.0,815.0,5.0379438400268555
139.20963,0.005278673,0.22823319,-139.20435,139.20435,1.1109351,0.44064853,1500.0,15.0,20,150.0,0.41566527,0.36440477,-139.10138,-189.92468,42.638172,-15.07953,1564.1399,0.04989535,0.4895319,0.4895319,1e-05,0.0003,213.05508,141.66469,0.0057494026,0.20510231,-141.65894,141.65894,0.894034,0.44261107,1500.0,15.0,20,150.0,1.3612373,-0.87496877,-141.7222,-183.33167,0.048502486,0.39570934,0.39570934,202.38232,0.006342866659164429,9390.010578870773,1610000,19.661763588254637,1.101265459358618,0.9922529137862774,1.1263186421681706,0.694928077534133,1.0,609493.0,0.0,-587.0,588.0,3.6120989322662354
137.34677,0.0057336064,0.22635771,-137.34103,137.34103,0.99053967,0.44265825,1500.0,15.0,20,150.0,0.5727645,-6.468591,-137.26846,-183.98454,24.6505,-43.392994,1609.5986,0.035091918,0.43847054,0.43847054,1e-05,0.0003,203.69012,143.63701,0.0051569324,0.20357959,-143.63185,143.63185,0.89334774,0.44265825,1500.0,15.0,20,150.0,0.7748382,-7.9200478,-143.5972,-182.9537,0.0407305,0.39544773,0.39544773,203.729,0.00644205060005188,9422.220840454102,1615000,20.079080276491787,1.3776376190968012,2.788556765573916,1.4648358383804871,2.526971224234658,1.0,614764.0,0.0,-668.0,669.0,4.504554033279419
142.6709,0.006384466,0.21330044,-142.66452,142.66452,0.96258926,0.44093537,1500.0,15.0,20,150.0,0.45610014,-17.363995,-142.55705,-191.53314,17.132559,-23.246716,1415.6523,0.0400236,0.42443967,0.42443967,1e-05,0.0003,206.79295,138.17091,0.0066761686,0.2265676,-138.16423,138.16423,1.00294,0.4390622,1500.0,15.0,20,150.0,5.709765,-19.595348,-138.13222,-183.62225,0.03559114,0.4403531,0.4403531,209.93364,0.006346553897857666,9453.953617811203,1620000,20.171839801900163,1.365780955390435,0.7409913251713652,1.3809880556604792,0.17441007552414603,1.0,619164.0,0.0,-917.0,918.0,6.057297468185425
134.64719,0.0051672147,0.22325048,-134.64201,134.64201,1.0188184,0.4396267,1500.0,15.0,20,150.0,0.55878085,-7.210195,-134.70604,-184.39058,17.238625,-15.395204,1494.6643,0.043991562,0.44789973,0.44789973,1e-05,0.0003,202.39093,138.17961,0.005796806,0.2290748,-138.17381,138.17381,1.0985746,0.4396267,1500.0,15.0,20,150.0,9.8654585,0.6123365,-138.17245,-183.17737,0.04076599,0.48296273,0.48296273,220.48949,0.006490359783172608,9486.405425786972,1625000,19.792800225891988,1.4403685705336107,1.2966481660653353,1.4929387758617028,2.3653982895715706,1.0,624853.0,0.0,-534.0,535.0,3.6641061305999756
140.2931,0.005172684,0.22192824,-140.28793,140.28793,0.9950011,0.44184265,1500.0,15.0,20,150.0,0.4097839,0.3210886,-140.20557,-192.371,39.34176,-20.668932,1606.2108,0.043979973,0.4396339,0.4396339,1e-05,0.0003,206.64798,141.77531,0.0051073125,0.20698555,-141.7702,141.7702,0.9360649,0.44045505,1500.0,15.0,20,150.0,1.5290562,0.4407664,-141.73721,-183.37029,0.043962464,0.4122945,0.4122945,205.14854,0.00636905288696289,9518.250698328018,1630000,19.87167965701908,1.203189290542282,-1.4940393879911356,1.170307406347076,-1.4715725544039537,1.0,629531.0,0.0,-736.0,737.0,4.509162664413452
137.49796,0.005173218,0.22719474,-137.49278,137.49278,0.95554817,0.44097683,1500.0,15.0,20,150.0,0.5089235,-1.7508813,-137.47134,-182.30397,21.730139,-26.993067,1474.4409,0.04446681,0.42137462,0.42137462,1e-05,0.0003,201.21307,142.76645,0.005701718,0.21759179,-142.76074,142.76074,1.002008,0.44097683,1500.0,15.0,20,150.0,0.95720947,-15.198019,-142.72025,-183.32697,0.038284764,0.4418623,0.4418623,210.003,0.006422884082794189,9550.36512684822,1635000,19.65579483319982,1.0434472578249296,-0.12570603312715325,1.0181198740775013,-1.2954164528118668,1.0,634519.0,0.0,-767.0,768.0,5.201917886734009
138.28766,0.00461565,0.23289831,-138.28305,138.28305,1.0468453,0.43979916,1500.0,15.0,20,150.0,0.4419747,-2.3005946,-138.20477,-183.73174,18.420933,-25.549685,1414.8611,0.045742065,0.4604017,0.4604017,1e-05,0.0003,207.78989,143.36464,0.005265532,0.21265544,-143.35938,143.35938,0.9203387,0.4409864,1500.0,15.0,20,150.0,1.0093048,-0.41254115,-143.38844,-183.97618,0.043598533,0.40585685,0.40585685,205.25247,0.006395757436752319,9582.34392118454,1640000,19.77767865384088,1.1566905083070487,-3.4189610218394515,1.1207110379559968,-0.6800599678786546,1.0,639898.0,0.0,-770.0,771.0,4.867593050003052
135.08148,0.005124281,0.2142703,-135.07635,135.07635,0.9988267,0.4424672,1500.0,15.0,20,150.0,0.8663974,0.61190116,-134.95221,-192.29993,22.937653,-20.239193,1771.0652,0.037343048,0.44194803,0.44194803,1e-05,0.0003,202.24008,146.36705,0.004805929,0.21936004,-146.36224,146.36224,0.928314,0.4424672,1500.0,15.0,20,150.0,0.5478983,-21.56221,-146.3817,-183.08105,0.043838676,0.41074848,0.41074848,208.52722,0.006507687854766846,9614.88236784935,1645000,19.96766425367172,1.3427686398828171,0.13598215594550697,1.3776452336525662,1.996531463702362,1.0,644621.0,0.0,-706.0,707.0,4.763724327087402
135.99602,0.0060827956,0.22252367,-135.98993,135.98993,0.98785365,0.44734335,1500.0,15.0,20,150.0,0.47050205,0.95651335,-135.91887,-192.17323,27.55504,-27.304062,1742.0879,0.04507316,0.4419098,0.4419098,1e-05,0.0003,202.75299,143.1084,0.005294632,0.21882376,-143.1031,143.1031,0.9930589,0.44496223,1500.0,15.0,20,150.0,4.869922,-18.654448,-143.14954,-183.68513,0.04133939,0.44187367,0.44187367,214.25937,0.006330330514907837,9646.534027338028,1650000,19.957160990680066,1.2423108450949765,1.005562272341403,1.2889493553581313,2.4424798765794273,1.0,649698.0,0.0,-589.0,590.0,3.610785722732544
134.92778,0.0055209477,0.22138862,-134.92226,134.92226,0.94215655,0.44654903,1500.0,15.0,20,150.0,0.49247146,-1.9985571,-134.81334,-183.10661,32.668663,-17.867353,1528.9365,0.04313566,0.4207191,0.4207191,1e-05,0.0003,198.52812,143.58966,0.005070174,0.21509598,-143.5846,143.5846,0.95263207,0.44654903,1500.0,15.0,20,150.0,4.4469585,-6.5951667,-143.53348,-183.76872,0.04151383,0.42539692,0.42539692,211.84616,0.006477317810058594,9678.92062830925,1655000,19.678140801657904,0.9324951125502983,-0.07056225435777251,0.9471051922244789,1.2714519914937117,1.0,654241.0,0.0,-592.0,593.0,3.7291975021362305
141.33012,0.0063472856,0.21672013,-141.32378,141.32378,0.98166156,0.44587573,1500.0,15.0,20,150.0,0.4249826,-13.860811,-141.33858,-190.89838,19.446716,-26.18603,1515.7534,0.048033986,0.43769908,0.43769908,1e-05,0.0003,207.40997,142.50606,0.0061243046,0.2109834,-142.49994,142.49994,1.0090588,0.44653875,1500.0,15.0,20,150.0,6.6175733,-0.23671272,-142.4641,-183.01636,0.046791617,0.45058385,0.45058385,216.71121,0.006378834390640259,9710.814809322357,1660000,19.684552354563955,1.1984745992103085,1.7116956900036127,1.2425968417808702,1.996437428666602,1.0,659585.0,0.0,-812.0,813.0,5.046752452850342
137.99336,0.0051367823,0.20544057,-137.98822,137.98822,1.0413969,0.4429291,1500.0,15.0,20,150.0,0.6803597,-5.56404,-137.96828,-192.60799,21.561005,-28.004057,1665.541,0.050215483,0.46126497,0.46126497,1e-05,0.0003,207.86346,145.13603,0.0051970356,0.21103446,-145.13083,145.13083,0.9688847,0.4429291,1500.0,15.0,20,150.0,0.8158886,0.04711637,-145.13187,-182.41414,0.03584774,0.4291472,0.4291472,210.324,0.00647383451461792,9743.18398976326,1665000,19.78375129659465,1.2246984331825868,-0.8860141800888663,1.1826715486525166,-1.6806829148090205,1.0,664970.0,0.0,-904.0,905.0,6.09001350402832
136.50844,0.0050134347,0.20801753,-136.50342,136.50342,0.9795729,0.43874007,1500.0,15.0,20,150.0,0.46537513,0.33874243,-136.45227,-182.64189,24.978268,-36.816154,1757.4618,0.037247665,0.42977786,0.42977786,1e-05,0.0003,201.44049,138.4924,0.004245827,0.21177793,-138.48816,138.48816,1.0132384,0.4382473,1500.0,15.0,20,150.0,0.9956039,-2.204508,-138.38794,-184.00383,0.04835566,0.444049,0.444049,206.09537,0.006366680574417114,9775.017400026321,1670000,19.954084081056806,1.0406705972765806,-0.2130907423028374,1.0285913901189845,1.6078596030588441,1.0,669818.0,0.0,-733.0,734.0,4.5551440715789795
141.92326,0.0058464017,0.23331057,-141.91742,141.91742,0.9530882,0.44063336,1500.0,15.0,20,150.0,0.7458348,-12.822866,-141.8507,-185.77066,17.881727,-32.055603,1542.9991,0.046098754,0.41996247,0.41996247,1e-05,0.0003,205.66347,139.82558,0.005949594,0.22956245,-139.81963,139.81963,1.0561998,0.44063336,1500.0,15.0,20,150.0,1.1723229,-32.125763,-139.87143,-183.61696,0.038030267,0.46539688,0.46539688,210.80743,0.006439059448242188,9807.212704658508,1675000,19.67655737657131,1.0868033330741875,3.5181094223805394,1.1283668460729608,-0.19369378485476452,1.0,674726.0,0.0,-545.0,546.0,3.3979129791259766
137.47333,0.0045225234,0.21597733,-137.46881,137.46881,0.94447416,0.44206363,1500.0,15.0,20,150.0,0.47257885,-0.7704501,-137.43536,-190.05022,26.624577,-19.51137,1523.7539,0.0425267,0.41751766,0.41751766,1e-05,0.0003,200.57355,146.07101,0.004221652,0.22538717,-146.06679,146.06679,0.988548,0.43991947,1500.0,15.0,20,150.0,4.6735024,-17.600466,-145.98077,-183.47786,0.043324813,0.4348815,0.4348815,215.97675,0.006300523090362549,9838.715327739716,1680000,19.747631591474452,1.5080776741705892,-1.3732359506276832,1.4572941826433137,-2.4897393048411485,1.0,679675.0,0.0,-604.0,605.0,3.661278486251831
138.81569,0.0054117157,0.21826018,-138.81027,138.81027,1.0622004,0.441673,1500.0,15.0,20,150.0,0.59219575,-4.6058917,-138.74747,-184.61916,28.107574,-27.017277,1829.3992,0.040808406,0.46914527,0.46914527,1e-05,0.0003,209.77966,145.05107,0.0045026005,0.2132983,-145.04657,145.04657,0.9170973,0.441673,1500.0,15.0,20,150.0,8.223631,-15.007832,-145.04547,-181.75456,0.04372179,0.4050571,0.4050571,214.03326,0.006295619583129883,9870.193434238434,1685000,19.840219866785162,1.198871922828392,0.7226162517624138,1.2128404237082535,-0.5515369704184387,1.0,684880.0,0.0,-614.0,615.0,3.7539448738098145
137.90671,0.0047156056,0.2317693,-137.902,137.902,0.9919143,0.43375635,1500.0,15.0,20,150.0,0.43595278,-3.800104,-137.85788,-182.09747,18.000032,-45.2234,1615.8025,0.05018651,0.4302491,0.4302491,1e-05,0.0003,202.88004,140.3587,0.005071413,0.21354263,-140.35364,140.35364,1.0832688,0.4331734,1500.0,15.0,20,150.0,1.5715256,0.055776417,-140.12326,-183.98657,0.045221,0.4692432,0.4692432,212.31671,0.006346547079086304,9901.926178455353,1690000,19.78184641656587,1.2239642061142704,4.289487345337664,1.3021851806654146,2.4448147669873768,1.0,689855.0,0.0,-812.0,813.0,5.0423264503479
138.55338,0.0045518475,0.21856718,-138.54883,138.54883,0.9388885,0.4313955,1500.0,15.0,20,150.0,0.5585154,-9.208693,-138.5578,-183.08926,25.265295,-32.593678,1545.0227,0.040877137,0.40503228,0.40503228,1e-05,0.0003,199.86673,142.26042,0.0049531423,0.22027253,-142.25546,142.25546,0.9318204,0.4313955,1500.0,15.0,20,150.0,0.76614,-10.685449,-142.34654,-183.6977,0.04331594,0.4019831,0.4019831,203.32404,0.006283116102218628,9933.341766834259,1695000,19.67333233256398,1.140724703839475,0.7396415616049724,1.1377811962461026,-0.31905468038012635,1.0,694540.0,0.0,-607.0,608.0,3.733964443206787
134.74535,0.0056050885,0.22027501,-134.73975,134.73975,1.0231243,0.4342229,1500.0,15.0,20,150.0,0.5093774,-5.052809,-134.67807,-183.96608,27.452818,-22.347393,1674.3796,0.036048695,0.44426402,0.44426402,1e-05,0.0003,201.89433,141.672,0.0056733657,0.22161865,-141.66632,141.66632,1.0886511,0.43455115,1500.0,15.0,20,150.0,9.981022,-1.1231253,-141.68268,-182.80756,0.0429381,0.47307462,0.47307462,222.6142,0.006363106727600098,9965.157308101654,1700000,19.93733200474056,1.1890048078123314,-2.6418359848767925,1.1410553949733713,-1.7411610338061645,1.0,699446.0,0.0,-897.0,898.0,5.619251251220703
134.30687,0.005636185,0.22344376,-134.30124,134.30124,1.0234364,0.43246204,1500.0,15.0,20,150.0,0.6656858,-0.15891424,-134.27608,-182.9238,18.773298,-16.29576,1274.8549,0.043007806,0.44259742,0.44259742,1e-05,0.0003,201.36215,141.2717,0.005009762,0.2048227,-141.2667,141.2667,0.89556694,0.43246204,1500.0,15.0,20,150.0,4.1147256,-12.911905,-141.25693,-183.63379,0.04338225,0.3872987,0.3872987,203.48123,0.016113093376159668,10045.72278213501,1705000,19.668988865010018,1.067331938761463,0.7797538549872708,1.1145074566784163,2.7421783063287544,1.0,704743.0,0.0,-531.0,532.0,3.269254684448242
138.04791,0.0047858013,0.20953277,-138.04312,138.04312,0.9632072,0.43117696,1500.0,15.0,20,150.0,0.55704296,-2.1622417,-137.95522,-190.54509,20.334925,-28.147087,1684.5293,0.047424532,0.41531274,0.41531274,1e-05,0.0003,200.90186,139.00084,0.0056329556,0.22080407,-138.99521,138.99521,1.0003319,0.43045375,1500.0,15.0,20,150.0,10.796375,-11.108971,-139.00073,-182.49483,0.0427143,0.4305966,0.4305966,214.38669,0.0063634058475494385,10077.539819478989,1710000,19.664179023656402,1.0064676021330698,0.9428775557070405,1.0199043534483958,0.06189215656853785,1.0,709907.0,0.0,-572.0,573.0,3.8567776679992676
138.44394,0.0058304397,0.2182521,-138.43811,138.43811,0.9712359,0.4252348,1500.0,15.0,20,150.0,0.850145,-12.666314,-138.33533,-182.39479,16.605099,-44.290195,1641.2037,0.043707237,0.41300327,0.41300327,1e-05,0.0003,201.24457,143.12456,0.0057229917,0.21343073,-143.11884,143.11884,1.1054368,0.4252348,1500.0,15.0,20,150.0,8.3794565,-5.488499,-143.0859,-183.53401,0.048377525,0.47007015,0.47007015,222.01453,0.006220043087005615,10108.640041589737,1715000,19.71698496609949,0.9677163161753887,1.053323256370133,1.0055040799365829,2.059934121105225,1.0,714734.0,0.0,-1074.0,1075.0,6.535592079162598
137.89893,0.004886694,0.21831188,-137.89404,137.89404,1.0088478,0.42570582,1500.0,15.0,20,150.0,0.45968202,-5.2215767,-137.84015,-182.47037,22.217026,-28.007885,1522.7639,0.04335793,0.4294724,0.4294724,1e-05,0.0003,202.77948,143.6146,0.0048230896,0.20713548,-143.60977,143.60977,0.94557494,0.42630348,1500.0,15.0,20,150.0,7.326541,-3.598125,-143.54266,-183.56563,0.035001587,0.4031019,0.4031019,211.40642,0.006328925514221192,10140.284676551819,1720000,19.64786697492929,1.3853735805678107,-0.6763009761476145,1.3674590607822876,-0.8451431997626714,1.0,719467.0,0.0,-657.0,658.0,4.361618757247925
133.13878,0.0040699462,0.21872076,-133.1347,133.1347,1.0437512,0.42725974,1500.0,15.0,20,150.0,3.1936276,-1.3436363,-133.0282,-190.89394,20.99962,-58.16716,1728.1613,0.046634324,0.44595292,0.44595292,1e-05,0.0003,203.22534,143.65309,0.003960225,0.21775723,-143.64912,143.64912,1.1076379,0.42725974,1500.0,15.0,20,150.0,6.1685147,-0.9057648,-143.64545,-183.03876,0.037779603,0.4732491,0.4732491,220.80898,0.006276748037338257,10171.668424367905,1725000,20.04918422254454,1.2967416834226722,0.7235607424508175,1.3162839339652614,0.700248409074032,1.0,724472.0,0.0,-912.0,913.0,5.582225799560547
137.40227,0.004828957,0.23467778,-137.39745,137.39745,0.9943018,0.43154344,1500.0,15.0,20,150.0,0.54251885,0.44335005,-137.35298,-182.97525,22.84982,-30.01042,1517.4851,0.042107318,0.42908442,0.42908442,1e-05,0.0003,202.30746,144.16164,0.0044395057,0.20624588,-144.1572,144.1572,0.9680634,0.43148524,1500.0,15.0,20,150.0,0.8509706,0.22234926,-144.19424,-183.74223,0.037450038,0.41770506,0.41770506,207.66837,0.006359514808654785,10203.466005802155,1730000,20.255695577537423,1.0939095617611556,0.05195503235159093,1.1200190930219514,1.6479159310945823,1.0,729951.0,0.0,-690.0,691.0,4.42404580116272
139.73787,0.0045529804,0.22468604,-139.73332,139.73332,0.9557888,0.43009838,1500.0,15.0,20,150.0,0.46165603,-0.21665606,-139.67836,-183.36069,17.78963,-20.979301,1498.2246,0.040474325,0.41108322,0.41108322,1e-05,0.0003,201.862,145.60797,0.004695735,0.21243758,-145.60327,145.60327,1.0708454,0.43009838,1500.0,15.0,20,150.0,0.76325786,-5.101827,-145.57419,-183.61404,0.04054973,0.46056885,0.46056885,215.45656,0.006242625522613525,10234.679140329361,1735000,20.33288973913296,1.4851889600967307,0.40363837395058544,1.509910192235021,0.9153053206600975,1.0,734965.0,0.0,-1024.0,1025.0,6.238291025161743
134.72942,0.004992826,0.2245996,-134.72443,134.72443,1.0899237,0.427306,1500.0,15.0,20,150.0,0.58621514,0.07285774,-134.68513,-192.33176,21.56129,-34.83488,1711.8401,0.046312675,0.46573097,0.46573097,1e-05,0.0003,205.17526,139.57217,0.005221189,0.21845675,-139.56696,139.56696,1.0511708,0.4283793,1500.0,15.0,20,150.0,4.5643973,-4.66625,-139.66669,-183.34018,0.049042094,0.4502998,0.4502998,211.68153,0.006310015487670899,10266.229224920273,1740000,20.049270983429512,1.0463495665508569,0.47867882108595616,1.0661827782962394,0.8456951580418127,1.0,739292.0,0.0,-822.0,823.0,5.360301733016968
136.12257,0.0037019495,0.21197014,-136.11887,136.11887,0.9610657,0.4316499,1500.0,15.0,20,150.0,0.42862034,-2.4451265,-136.04648,-182.33838,16.429064,-27.125381,1399.5034,0.043819953,0.41484392,0.41484392,1e-05,0.0003,198.77779,142.7347,0.0039448375,0.21323577,-142.73074,142.73074,0.98917377,0.4316499,1500.0,15.0,20,150.0,0.86963856,-0.46713564,-142.76233,-183.52226,0.045270357,0.42697674,0.42697674,207.65085,0.0062546188354492185,10297.50232577324,1745000,20.309930478830708,1.5602116280138074,0.17102804665583854,1.522390311970924,-2.778572584885695,1.0,744582.0,0.0,-684.0,685.0,4.198603391647339
134.77437,0.0042807898,0.22947012,-134.77008,134.77008,1.1256635,0.43407893,1500.0,15.0,20,150.0,0.515391,-4.6319947,-134.6452,-191.93501,22.34938,-44.811497,1778.8618,0.04669532,0.48862678,0.48862678,1e-05,0.0003,208.58377,140.59956,0.0045888172,0.2049549,-140.59497,140.59497,0.9001527,0.43774468,1500.0,15.0,20,150.0,0.9626915,0.9937221,-140.5425,-183.1988,0.037154026,0.39403704,0.39403704,200.66782,0.006241013717651367,10328.707401514053,1750000,20.22914659673968,1.309515098787385,-0.4484676253108034,1.3266762795881488,1.629929833533355,1.0,749687.0,0.0,-691.0,692.0,4.465060710906982
130.93628,0.0048647276,0.22137792,-130.93141,130.93141,0.90804255,0.4387842,1500.0,15.0,20,150.0,0.5882242,-10.920584,-130.91016,-182.16891,19.99023,-19.875196,1501.4373,0.040016435,0.39843473,0.39843473,1e-05,0.0003,191.28972,141.40215,0.0061106365,0.22411819,-141.39604,141.39604,1.0152385,0.4387842,1500.0,15.0,20,150.0,4.1873527,-5.9619474,-141.33116,-182.05885,0.04170856,0.44547063,0.44547063,212.4101,0.006270112419128418,10360.057971477509,1755000,19.87022673928572,1.1230160310464687,1.4199632887152236,1.1688322584476265,2.907288572697104,1.0,754979.0,0.0,-667.0,668.0,4.121936798095703
138.65176,0.0050596492,0.22392297,-138.6467,138.6467,1.051511,0.438274,1500.0,15.0,20,150.0,0.4863653,0.43201452,-138.56366,-182.45135,22.510843,-27.451313,1487.9038,0.04651377,0.46084994,0.46084994,1e-05,0.0003,208.26562,145.11667,0.0053672893,0.21790408,-145.1113,145.1113,1.0112844,0.43984285,1500.0,15.0,20,150.0,0.93691856,-30.749111,-145.07047,-182.72533,0.04458319,0.4448062,0.4448062,212.77452,0.00631050820350647,10391.61051940918,1760000,19.74735586820495,1.0811242895056632,1.2371769676406743,1.1085893676367504,0.9811832973025434,1.0,759532.0,0.0,-669.0,670.0,4.396847248077393
136.69646,0.0052283807,0.22509202,-136.69122,136.69122,1.0357058,0.4429763,1500.0,15.0,20,150.0,0.4999082,0.5137609,-136.63728,-182.25409,27.337526,-22.728556,1511.6116,0.045548946,0.4587931,0.4587931,1e-05,0.0003,206.01532,141.16975,0.004753206,0.20099513,-141.165,141.165,0.94495064,0.4429763,1500.0,15.0,20,150.0,2.3856077,-0.9525427,-141.18054,-183.00798,0.03596498,0.41859072,0.41859072,206.34396,0.006334151792526245,10423.281288146973,1765000,19.682651227559006,1.3073923495156838,0.8021678362080685,1.3585022966458526,2.5694921976927074,1.0,764748.0,0.0,-700.0,701.0,4.329292058944702
134.57834,0.0047777165,0.22987153,-134.57356,134.57356,1.1064132,0.44323882,1500.0,15.0,20,150.0,0.39646363,-10.642546,-134.56252,-191.41983,24.421831,-32.322548,1873.7601,0.04375666,0.49040532,0.49040532,1e-05,0.0003,208.53561,144.06721,0.0046363412,0.22058186,-144.06258,144.06258,0.98249114,0.44630486,1500.0,15.0,20,150.0,0.69726133,0.22264662,-144.07892,-181.9511,0.04627267,0.43849057,0.43849057,210.53806,0.006267977476119995,10454.621182441711,1770000,19.823171819530344,1.1239759436311998,2.571801179623396,1.1941426703926836,3.058417369952869,1.0,769368.0,0.0,-682.0,683.0,4.517104864120483
127.45309,0.0054086084,0.22376041,-127.44768,127.44768,0.8851067,0.45140544,1500.0,15.0,20,150.0,0.5793034,-1.3859882,-127.36717,-191.43268,38.81867,-21.612923,1402.776,0.044374716,0.39954197,0.39954197,1e-05,0.0003,187.96368,143.37138,0.004802283,0.2149447,-143.36658,143.36658,1.0313767,0.45140544,1500.0,15.0,20,150.0,0.69822764,-17.259706,-143.33585,-183.10956,0.04405931,0.46556908,0.46556908,213.90497,0.006323719787597657,10486.239788293839,1775000,19.850652714245673,1.538115360369403,-1.0793943513990225,1.5385734531414825,-1.410875310179878,1.0,774679.0,0.0,-746.0,747.0,4.536839723587036
138.28387,0.004228037,0.22403698,-138.27965,138.27965,1.0287337,0.45421788,1500.0,15.0,20,150.0,0.44971335,1.0639259,-138.19275,-182.22675,35.235443,-25.166468,1659.5869,0.046080895,0.4672693,0.4672693,1e-05,0.0003,208.82397,138.9,0.004261317,0.21049191,-138.89574,138.89574,0.8915439,0.45429474,1500.0,15.0,20,150.0,2.124521,-2.4687116,-138.76913,-182.52681,0.041278057,0.40502372,0.40502372,201.77808,0.006263295602798462,10517.55627322197,1780000,19.73567559237234,1.2433043286480032,5.453862400828506,1.3267819456846404,2.1314532774457406,1.0,779893.0,0.0,-674.0,675.0,4.1626787185668945
140.55916,0.0051738536,0.22495525,-140.55399,140.55399,0.9199592,0.45759645,1500.0,15.0,20,150.0,0.4310491,-30.840824,-140.53629,-183.06847,30.572617,-26.107515,1594.8214,0.041941963,0.42097008,0.42097008,1e-05,0.0003,204.13571,145.86174,0.0039725285,0.20443296,-145.85777,145.85777,0.8621029,0.45759645,1500.0,15.0,20,150.0,0.85851014,-11.960205,-145.85838,-183.28383,0.034933753,0.39449525,0.39449525,205.89453,0.006310662126541138,10549.109591007233,1785000,20.112442595247877,1.088846368555996,1.8719694908065636,1.1396825287780128,2.495193462373501,1.0,784533.0,0.0,-620.0,621.0,3.754953145980835
137.61397,0.00492928,0.22406158,-137.60904,137.60904,0.9015146,0.45528722,1500.0,15.0,20,150.0,0.41632116,-9.853518,-137.53085,-182.50044,43.361233,-27.269348,1682.3107,0.044750605,0.41044807,0.41044807,1e-05,0.0003,199.5975,146.44878,0.004654547,0.2190074,-146.44412,146.44412,1.0058943,0.45137826,1500.0,15.0,20,150.0,7.249712,-10.879699,-146.42133,-183.1481,0.046297938,0.4540388,0.4540388,221.8043,0.006271631669998169,10580.467757225037,1790000,20.20672310506683,1.1438873006688361,0.2999206735170563,1.1227126514417434,-1.181967062793365,1.0,789335.0,0.0,-625.0,626.0,3.860426902770996
134.34631,0.0045214603,0.22523612,-134.3418,134.3418,0.9553994,0.45262071,1500.0,15.0,20,150.0,0.4303291,0.6098989,-134.17029,-183.80588,18.055298,-20.230196,1628.2881,0.039198127,0.43243355,0.43243355,1e-05,0.0003,199.64166,142.56845,0.005274974,0.2096569,-142.56317,142.56317,0.94700754,0.45262071,1500.0,15.0,20,150.0,9.591519,-16.124178,-142.54745,-182.81456,0.036322568,0.42863524,0.42863524,216.45526,0.006298107528686523,10611.958302974701,1795000,19.67107096670032,1.236823040336512,-0.06506946399971648,1.2315666527631717,0.0636855707587467,1.0,794633.0,0.0,-827.0,828.0,5.37678337097168
