training/actor/actor_loss,training/actor/bound_loss,training/actor/mse,training/actor/q,training/actor/q_loss,training/alpha/current_vs_historical_ratio,training/alpha/historical_avg_loss,training/alpha/max_alpha_bound,training/alpha/min_alpha_bound,training/alpha/valid_count,training/alpha_weight,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/meanflow/consistency_loss,training/meanflow/flow_loss,training/meanflow/mean_flow_loss,training/metrics/actor_learning_rate,training/metrics/critic_learning_rate,training/total_loss,time/epoch_time,time/total_time,step,exploration/goal_achieved,exploration/total.timesteps,exploration/episode.final_reward,exploration/episode.return,exploration/episode.length,exploration/episode.duration,exploration/episode.normalized_return
-5637.1216,0.01264898,0.014293669,5637.1343,-5637.1343,0.53487194,0.18303,10000.0,100.0,20,1000.0,2555.6416,6219.984,5634.144,-32.633156,4918.077,-4532.844,164226.77,0.003685231,0.097897604,0.097897604,8.759914e-05,0.0003,-2983.5823,0.0034762908458709717,1068.112410068512,280000,,,,,,,
-5804.156,0.017626366,0.12376412,5804.1733,-5804.1733,1.0422472,0.18440047,10000.0,100.0,20,1000.0,360.79465,6211.1147,5786.87,4233.898,175.85072,-161.78351,15233.992,0.0025409719,0.19219086,0.19219086,8.708179e-05,0.0003,-5251.1704,0.003413027477264404,1085.1775524616241,285000,,,,,,,
-5829.701,0.0610919,0.46610087,5829.762,-5829.762,0.5124268,0.18088132,10000.0,100.0,20,1000.0,1489.0693,6215.875,5786.714,4331.1196,2468.2288,-2700.3848,54273.74,0.021718614,0.09268844,0.09268844,8.655565e-05,0.0003,-4247.9434,0.0034873329639434816,1102.6142222881317,290000,,,,,,,
-5788.8237,0.0329654,0.35706347,5788.857,-5788.857,0.6209226,0.19421495,10000.0,100.0,20,1000.0,309.26038,6213.33,5755.0044,-11.85066,175.04236,-277.08994,14877.934,0.01309561,0.12059247,0.12059247,8.602091e-05,0.0003,-5358.971,0.0034746885299682616,1119.9876697063446,295000,,,,,,,
-5792.308,0.04873454,0.37782824,5792.357,-5792.357,0.75352424,0.2062279,10000.0,100.0,20,1000.0,1412.799,6205.86,5750.0093,1494.882,3474.3699,-2511.3154,77483.266,0.008642277,0.15539771,0.15539771,8.547767e-05,0.0003,-4224.1113,0.0034675201892852784,1137.3252758979797,300000,,,,,,,
-5737.4775,0.0070275767,0.015557265,5737.4844,-5737.4844,0.62797105,0.19821142,10000.0,100.0,20,1000.0,938.14856,6199.269,5733.709,3978.7183,293.1056,-211.62051,18638.15,0.0026817229,0.12447104,0.12447104,8.49261e-05,0.0003,-4674.858,0.0050322749614715575,1162.486655473709,305000,,,,,,,
-5806.1284,0.013236895,0.011118936,5806.1416,-5806.1416,0.56629986,0.19813035,10000.0,100.0,20,1000.0,3066.978,6207.6606,5805.883,4484.8066,861.6004,-554.08795,41559.473,0.0016810065,0.1122012,0.1122012,8.436636e-05,0.0003,-2626.9492,0.003485024547576904,1179.911782503128,310000,,,,,,,
-5795.4683,0.023700774,0.118021175,5795.492,-5795.492,0.9492045,0.1771957,10000.0,100.0,20,1000.0,514.6992,6196.2915,5776.09,4423.763,175.1739,-284.39783,16263.981,0.013619518,0.16819495,0.16819495,8.3798586e-05,0.0003,-5112.574,0.003448481750488281,1197.154196023941,315000,,,,,,,
-5815.838,0.04687699,0.44102082,5815.885,-5815.885,1.0010394,0.16795778,10000.0,100.0,20,1000.0,253.05939,6187.914,5781.6826,4413.8677,131.31331,-248.09315,12981.527,0.024011884,0.16813236,0.16813236,8.322294e-05,0.0003,-5394.646,0.0035177709579467774,1214.743055820465,320000,,,,,,,
-5695.3906,0.012509845,0.012835002,5695.4033,-5695.4033,0.5086826,0.17407794,10000.0,100.0,20,1000.0,160.40456,6178.1963,5694.767,4009.471,78.45288,-211.59694,6333.2656,0.002239974,0.08855042,0.08855042,8.263957e-05,0.0003,-5446.4355,0.0035242548942565916,1232.3643350601196,325000,,,,,,,
-5814.5254,0.05378817,0.44533783,5814.579,-5814.579,1.3844814,0.19231538,10000.0,100.0,20,1000.0,118.39533,6179.0234,5777.5186,4556.825,119.68491,-135.95448,7305.6587,0.022913322,0.26625708,0.26625708,8.2048646e-05,0.0003,-5429.873,0.003525645351409912,1249.992567062378,330000,,,,,,,
