training/actor/actor_loss,training/actor/bound_loss,training/actor/mse,training/actor/q,training/actor/q_loss,training/alpha/current_vs_historical_ratio,training/alpha/historical_avg_loss,training/alpha/max_alpha_bound,training/alpha/min_alpha_bound,training/alpha/valid_count,training/alpha_weight,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/meanflow/consistency_loss,training/meanflow/flow_loss,training/meanflow/mean_flow_loss,training/metrics/actor_learning_rate,training/metrics/critic_learning_rate,training/total_loss,time/epoch_time,time/total_time,step,exploration/goal_achieved,exploration/total.timesteps,exploration/episode.final_reward,exploration/episode.return,exploration/episode.length,exploration/episode.duration,exploration/episode.normalized_return
-8520.307,0.0015794283,0.018048668,8520.309,-8520.309,0.8068427,0.15194474,110000.0,1100.0,20,11000.0,1978.8726,11546.565,8505.398,3359.7646,8890.691,-3411.1562,87442.83,0.0032586458,0.122595504,0.122595504,8.655565e-05,0.0003,-5192.884,0.0036466864585876467,1173.5831725597382,290000,,,,,,,
-8363.273,0.01999847,0.14654635,8363.293,-8363.293,1.2611719,0.13315845,110000.0,1100.0,20,11000.0,16167.304,11748.828,8246.861,-314.73276,5485.577,-15630.117,197502.12,0.00708593,0.1679357,0.1679357,8.602091e-05,0.0003,9651.323,0.003703274393081665,1192.0995485782623,295000,,,,,,,
-7713.0303,0.0030137543,0.015348474,7713.033,-7713.033,0.67423564,0.14030142,110000.0,1100.0,20,11000.0,627.0782,11555.058,7707.9883,63.43085,2086.3252,-3567.1396,55599.402,0.002478204,0.09459622,0.09459622,8.547767e-05,0.0003,-6045.3936,0.0037101615905761717,1210.6503612995148,300000,,,,,,,
-7415.5566,0.0029101002,0.026927946,7415.5596,-7415.5596,0.9550193,0.1474983,110000.0,1100.0,20,11000.0,2130.8262,11412.565,7376.3945,2446.3118,10432.194,-895.8945,86312.37,0.0031415145,0.14086372,0.14086372,8.49261e-05,0.0003,-3735.2295,0.007756459903717041,1249.4326651096344,305000,,,,,,,
-9182.412,0.040646765,0.31914276,9182.453,-9182.453,2.3919353,0.16894697,110000.0,1100.0,20,11000.0,32374.465,11491.262,8923.1455,-41.41755,54998.754,-10355.652,563130.5,0.023425415,0.40411022,0.40411022,8.436636e-05,0.0003,27637.266,0.0036504315853118897,1267.6848270893097,310000,,,,,,,
-8189.3213,0.0038254198,0.022447685,8189.325,-8189.325,0.8427715,0.18211417,110000.0,1100.0,20,11000.0,2503.9302,11506.511,8161.578,-254.34601,2364.4578,-5047.963,78623.53,0.0030090187,0.15348062,0.15348062,8.3798586e-05,0.0003,-3997.1042,0.0037062896728515624,1286.2162792682648,315000,,,,,,,
-7583.629,0.0030060858,0.016219255,7583.632,-7583.632,0.5216259,0.18277355,110000.0,1100.0,20,11000.0,2787.323,11649.457,7580.015,-158.54309,20242.152,-4705.659,125738.36,0.0037819257,0.0953394,0.0953394,8.322294e-05,0.0003,-3747.5723,0.003709815263748169,1304.7653594017029,320000,,,,,,,
-7932.2495,0.00628669,0.024236662,7932.256,-7932.256,0.74243146,0.18542232,110000.0,1100.0,20,11000.0,10559.182,11652.821,7890.9766,122.98822,9033.351,-63019.89,466729.72,0.0036173144,0.13766336,0.13766336,8.263957e-05,0.0003,4141.229,0.003709852647781372,1323.314626455307,325000,,,,,,,
-8587.221,0.003591907,0.015045112,8587.225,-8587.225,0.679461,0.17918931,110000.0,1100.0,20,11000.0,15868.1455,11859.738,8579.485,-165.6925,7354.2085,-26054.533,278330.22,0.0019998972,0.12175215,0.12175215,8.2048646e-05,0.0003,8620.198,0.0036557279109954836,1341.593270778656,330000,,,,,,,
-7713.492,0.0042712484,0.018804489,7713.4966,-7713.4966,1.0085074,0.18342035,110000.0,1100.0,20,11000.0,908.2383,11459.297,7700.258,104.58806,9357.763,-2369.19,82737.4,0.0030420616,0.18498078,0.18498078,8.1450344e-05,0.0003,-4770.4653,0.0037056267261505126,1360.1214084625244,335000,,,,,,,
-7577.8994,0.0049828175,0.020745168,7577.9043,-7577.9043,1.086768,0.18191355,110000.0,1100.0,20,11000.0,15242.988,11783.442,7561.549,2930.6343,6448.1987,-21164.385,265991.8,0.0028296083,0.19769783,0.19769783,8.0844795e-05,0.0003,9839.766,0.003708177328109741,1378.6622989177704,340000,,,,,,,
-8386.023,0.0044925213,0.019360965,8386.028,-8386.028,0.5184891,0.20110252,110000.0,1100.0,20,11000.0,1604.9094,11802.972,8382.332,143.50833,4145.2695,-1167.0984,70144.47,0.002994842,0.104269475,0.104269475,8.0232174e-05,0.0003,-5634.15,0.0037058743000030515,1397.1916739940643,345000,,,,,,,
-8068.283,0.0036782776,0.016789358,8068.287,-8068.287,0.69770926,0.18966392,110000.0,1100.0,20,11000.0,871.82495,11638.997,8057.643,221.0297,966.9626,-1127.3438,53230.57,0.0028800112,0.13233027,0.13233027,7.961267e-05,0.0003,-5740.825,0.0036613040447235107,1415.4981985092163,350000,,,,,,,
-7655.9966,0.0032090782,0.019307408,7656.0,-7656.0,0.4705373,0.18955885,110000.0,1100.0,20,11000.0,3401.487,11872.671,7641.9497,-39.86737,7290.4453,-5047.948,163926.6,0.0033772578,0.08919451,0.08919451,7.898643e-05,0.0003,-3273.37,0.003708279752731323,1434.0396013259888,355000,,,,,,,
