training/actor/actor_loss,training/actor/bound_loss,training/actor/mse,training/actor/q,training/actor/q_loss,training/alpha/current_vs_historical_ratio,training/alpha/historical_avg_loss,training/alpha/max_alpha_bound,training/alpha/min_alpha_bound,training/alpha/valid_count,training/alpha_weight,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/meanflow/consistency_loss,training/meanflow/flow_loss,training/meanflow/mean_flow_loss,training/metrics/actor_learning_rate,training/metrics/critic_learning_rate,training/total_loss,validation/actor/actor_loss,validation/actor/bound_loss,validation/actor/mse,validation/actor/q,validation/actor/q_loss,validation/alpha/current_vs_historical_ratio,validation/alpha/historical_avg_loss,validation/alpha/max_alpha_bound,validation/alpha/min_alpha_bound,validation/alpha/valid_count,validation/alpha_weight,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/meanflow/consistency_loss,validation/meanflow/flow_loss,validation/meanflow/mean_flow_loss,validation/total_loss,time/epoch_time,time/total_time,step,exploration/prev_qpos,exploration/prev_qvel,exploration/qpos,exploration/qvel,exploration/control,exploration/time,exploration/success,exploration/total.timesteps,exploration/episode.final_reward,exploration/episode.return,exploration/episode.length,exploration/episode.duration
134.03609,0.0015373221,0.026865205,-134.03455,134.03455,1.0458441,0.15422544,1200.0,12.0,20,120.0,4.1348424,-15.503246,-134.10841,-335.21356,17.035135,-12.625174,442.4261,0.0035909654,0.16129577,0.16129577,9.558961e-05,0.0003,157.52643,130.76012,0.0016280094,0.03164609,-130.75848,130.75848,0.76873624,0.15422544,1200.0,12.0,20,120.0,45.697067,-40.51841,-130.92316,-278.81345,0.0059132986,0.11855869,0.11855869,190.68423,0.0037609170436859133,894.310911655426,185000,,,,,,,,,,,,
123.87922,0.00090925954,0.049520154,-123.87831,123.87831,1.3863299,0.15369487,1200.0,12.0,20,120.0,7.0461755,-22.476511,-124.95447,-341.20425,71.69919,-93.94341,1292.3956,0.005582287,0.21307178,0.21307178,9.526282e-05,0.0003,156.49402,129.7354,0.0013988785,0.0646573,-129.734,129.734,1.5523548,0.1577051,1200.0,12.0,20,120.0,31.677116,-41.854706,-131.1176,-281.47845,0.004062132,0.24481428,0.24481428,190.79022,0.003709905242919922,912.8604445457458,190000,,,,,,,,,,,,
134.34082,0.0016163932,0.029714668,-134.3392,134.3392,0.96117944,0.15921688,1200.0,12.0,20,120.0,13.824333,-27.638968,-134.52985,-291.86453,29.455044,-40.676598,1435.7476,0.00437765,0.15303598,0.15303598,9.4925024e-05,0.0003,166.52948,132.84271,0.0010131273,0.04090976,-132.8417,132.8417,1.0058999,0.15921688,1200.0,12.0,20,120.0,19.687346,-26.923067,-133.49983,-270.86185,0.008246444,0.16015624,0.16015624,171.74881,0.0037776429653167726,931.7486662864685,195000,,,,,,,,,,,,
135.07697,0.0014099213,0.048204448,-135.07556,135.07556,0.89641136,0.16301887,1200.0,12.0,20,120.0,7.505853,-3.7382698,-135.26674,-340.23654,23.888945,-19.81177,814.97565,0.011135066,0.14613196,0.14613196,9.457632e-05,0.0003,160.11865,132.49902,0.0020415594,0.038197566,-132.49698,132.49698,0.9618794,0.16594358,1200.0,12.0,20,120.0,17.963133,-54.310135,-132.76321,-281.93747,0.008413167,0.1596177,0.1596177,169.61629,0.003703578805923462,950.2665677070618,200000,,,,,,,,,,,,
123.68156,0.0014835203,0.027672414,-123.68008,123.68008,1.1854731,0.16352548,1200.0,12.0,20,120.0,4.7493615,-6.2539997,-123.96205,-338.21027,30.999989,-25.955883,817.6902,0.007163215,0.19385505,0.19385505,9.42168e-05,0.0003,151.69353,136.62936,0.0010765167,0.030855864,-136.62828,136.62828,1.1519264,0.16352548,1200.0,12.0,20,120.0,23.806126,-19.900787,-136.75455,-303.11157,0.0055804756,0.1883693,0.1883693,183.0398,0.019474152612686157,1047.6373381614685,205000,,,,,,,,,,,,
131.44879,0.0005593787,0.031939797,-131.44823,131.44823,1.1327556,0.16731215,1200.0,12.0,20,120.0,5.539162,-23.849949,-132.2391,-320.89157,11.191194,-20.612057,509.17657,0.006924464,0.18952377,0.18952377,9.384654e-05,0.0003,159.73082,133.95583,0.0008581419,0.04270896,-133.95497,133.95497,0.7624166,0.16617611,1200.0,12.0,20,120.0,16.819057,-36.189556,-134.04199,-308.39282,0.0050719897,0.12669542,0.12669542,165.97833,0.0036965838432312013,1066.1202640533447,210000,,,,,,,,,,,,
131.04688,0.0005916844,0.033542506,-131.04628,131.04628,1.1161022,0.16224112,1200.0,12.0,20,120.0,2.8728666,-31.139824,-131.43512,-330.8196,25.010368,-14.625739,467.21292,0.004110422,0.18107766,0.18107766,9.346567e-05,0.0003,155.64906,137.60435,0.0010259158,0.038010225,-137.60333,137.60333,1.0071745,0.16224112,1200.0,12.0,20,120.0,24.801315,-39.52267,-137.98604,-295.55676,0.0070457826,0.16340512,0.16340512,182.01428,0.003763979625701904,1084.9401688575745,215000,,,,,,,,,,,,
138.77222,0.00087817037,0.03701532,-138.77133,138.77133,0.6750346,0.16638899,1200.0,12.0,20,120.0,3.4146204,-14.105542,-138.94028,-337.96365,20.214405,-18.273798,413.18646,0.0052866824,0.11231832,0.11231832,9.30743e-05,0.0003,155.66504,135.16551,0.0009863897,0.03335,-135.16452,135.16452,0.9253827,0.16330712,1200.0,12.0,20,120.0,26.674742,0.439941,-135.45776,-283.28217,0.004258731,0.15112157,0.15112157,179.97484,0.0037649201393127442,1103.7647759914398,220000,,,,,,,,,,,,
139.61717,0.0022047474,0.052690435,-139.61497,139.61497,1.1268116,0.158735,1200.0,12.0,20,120.0,4.605073,-12.998148,-140.10637,-342.86945,24.772715,-17.919125,584.4879,0.00813794,0.17886445,0.17886445,9.267249e-05,0.0003,165.68597,136.31,0.00201349,0.038838543,-136.30798,136.30798,0.91671026,0.158735,1200.0,12.0,20,120.0,25.938042,-17.413986,-136.63373,-291.67572,0.0071963407,0.14551401,0.14551401,179.70973,0.003701077079772949,1122.270168542862,225000,,,,,,,,,,,,
122.89025,0.0010773179,0.04492962,-122.889175,122.889175,0.87446684,0.16379173,1200.0,12.0,20,120.0,3.1867027,-19.098282,-123.34189,-329.3858,21.898535,-29.343428,530.8308,0.009816448,0.14323044,0.14323044,9.2260394e-05,0.0003,143.2646,130.5112,0.0008234926,0.036598653,-130.51038,130.51038,0.93118906,0.16029966,1200.0,12.0,20,120.0,20.522285,-29.310335,-130.77945,-296.71722,0.006633182,0.14926928,0.14926928,168.94579,0.003764480209350586,1141.0925765037537,230000,,,,,,,,,,,,
135.6458,0.004209888,0.028235763,-135.64159,135.64159,0.6032727,0.1574036,1200.0,12.0,20,120.0,4.937477,-26.650183,-135.8357,-348.9513,28.993803,-39.08123,603.372,0.0038935046,0.0949573,0.0949573,9.183811e-05,0.0003,151.97816,138.10382,0.0031868503,0.033900198,-138.10063,138.10063,0.76772153,0.1574036,1200.0,12.0,20,120.0,28.728289,-17.874756,-138.14612,-311.5224,0.0058282535,0.12084214,0.12084214,181.33316,0.0037061996936798096,1159.6235818862915,235000,,,,,,,,,,,,
134.10513,0.0013617931,0.04121576,-134.10378,134.10378,0.7048583,0.15258865,1200.0,12.0,20,120.0,2.6331992,-13.356992,-134.13412,-315.63998,20.831923,-20.146854,394.8888,0.0058366396,0.10755338,0.10755338,9.1405775e-05,0.0003,149.64473,139.00635,0.0012760016,0.03681003,-139.00507,139.00507,0.70647895,0.15065973,1200.0,12.0,20,120.0,30.793005,-38.73998,-139.0741,-315.7651,0.011049735,0.10643792,0.10643792,182.5719,0.0037727526664733885,1178.48735165596,240000,,,,,,,,,,,,
134.43614,0.0008201242,0.07538906,-134.43532,134.43532,1.4052931,0.14778313,1200.0,12.0,20,120.0,12.742422,-23.397263,-136.49582,-338.25452,22.627459,-16.660738,830.65814,0.010617956,0.20767862,0.20767862,9.0963455e-05,0.0003,172.09999,136.10062,0.002168937,0.12151044,-136.09845,136.09845,2.2714238,0.14778313,1200.0,12.0,20,120.0,59.4821,-28.73549,-138.31741,-300.1163,0.008710987,0.33567813,0.33567813,235.86409,0.0036993895053863525,1196.9843060970306,245000,,,,,,,,,,,,
138.10893,0.0016500044,0.032905664,-138.10728,138.10728,0.8798333,0.14522873,1200.0,12.0,20,120.0,2.440901,-28.539982,-138.32126,-348.7022,20.339394,-27.5969,477.1947,0.00786139,0.12777707,0.12777707,9.051133e-05,0.0003,155.88309,133.35303,0.002612585,0.03714202,-133.35042,133.35042,0.90980923,0.14214139,1200.0,12.0,20,120.0,22.928894,-22.165018,-133.48837,-304.774,0.008250151,0.12932155,0.12932155,171.8005,0.0037622385025024413,1215.795505285263,250000,,,,,,,,,,,,
133.23854,0.0015272498,0.03744131,-133.23701,133.23701,0.9527554,0.1469435,1200.0,12.0,20,120.0,3.0922575,-1.3093672,-133.39871,-349.3773,23.01479,-16.179668,403.96014,0.004173485,0.14000121,0.14000121,9.004948e-05,0.0003,153.13094,139.99435,0.001191353,0.03193131,-139.99316,139.99316,0.8114305,0.1469435,1200.0,12.0,20,120.0,35.797462,-11.954406,-140.117,-300.03082,0.004423479,0.119234435,0.119234435,190.09995,0.003704586410522461,1234.3184444904327,255000,,,,,,,,,,,,
127.84656,0.0009317715,0.03645422,-127.84563,127.84563,1.2038473,0.14659308,1200.0,12.0,20,120.0,3.1276193,-28.188368,-128.12527,-334.6143,24.906069,-48.38283,460.7705,0.005189695,0.17647569,0.17647569,8.9578054e-05,0.0003,152.15126,136.38663,0.0007920325,0.034751676,-136.38583,136.38583,1.1779473,0.14980094,1200.0,12.0,20,120.0,16.28135,-15.345742,-136.51611,-304.0874,0.0063677393,0.1764576,0.1764576,173.84288,0.003777005767822266,1253.20348072052,260000,,,,,,,,,,,,
130.41801,0.00142364,0.040715393,-130.4166,130.4166,0.60668504,0.14844675,1200.0,12.0,20,120.0,4.965293,-6.7572947,-130.48753,-317.00153,15.374722,-14.726001,463.3508,0.011290299,0.09006043,0.09006043,8.909717e-05,0.0003,146.19055,136.52058,0.0020633186,0.041723695,-136.51852,136.51852,0.69197756,0.14844675,1200.0,12.0,20,120.0,33.62703,-3.4924352,-136.68057,-309.85492,0.008549801,0.102721825,0.102721825,182.47423,0.0037059183597564697,1271.7330794334412,265000,,,,,,,,,,,,
125.20443,0.0015928966,0.035438605,-125.202835,125.202835,1.0099869,0.14892189,1200.0,12.0,20,120.0,3.9123042,-36.48276,-125.186844,-333.79596,51.107513,-43.79035,1035.1235,0.007866996,0.15040915,0.15040915,8.860696e-05,0.0003,147.16583,137.2583,0.0014631699,0.03731928,-137.25684,137.25684,1.2841818,0.14928086,1200.0,12.0,20,120.0,29.852823,-19.001896,-137.39444,-307.19498,0.0033147172,0.19170377,0.19170377,190.11559,0.0037754723072052003,1290.610447883606,270000,,,,,,,,,,,,
129.14404,0.0011294438,0.03360476,-129.14291,129.14291,1.215189,0.1487723,1200.0,12.0,20,120.0,4.4434986,-28.668325,-129.44946,-344.5279,15.638142,-18.544897,541.15436,0.0054703625,0.18078646,0.18078646,8.810758e-05,0.0003,155.28192,136.85785,0.0018614382,0.039252635,-136.85599,136.85599,0.85437256,0.1487723,1200.0,12.0,20,120.0,16.289211,-8.428455,-137.01253,-315.78864,0.009589936,0.12710696,0.12710696,168.3999,0.003701144886016846,1309.1161785125732,275000,,,,,,,,,,,,
131.30453,0.0025926095,0.039554425,-131.30194,131.30194,0.9923854,0.15104105,1200.0,12.0,20,120.0,2.9281514,-24.623234,-131.68056,-346.03436,13.27491,-13.849612,449.54712,0.010422265,0.14989093,0.14989093,8.759914e-05,0.0003,152.21959,132.21034,0.0024606632,0.048714016,-132.20789,132.20789,0.98037326,0.15315793,1200.0,12.0,20,120.0,93.9307,-20.766357,-132.80353,-306.56348,0.005653134,0.15015195,0.15015195,244.15929,0.003761498165130615,1327.9236760139465,280000,,,,,,,,,,,,
144.22432,0.0031384488,0.030636778,-144.22118,144.22118,1.2335868,0.1493836,1200.0,12.0,20,120.0,2.7594852,-33.083378,-144.42624,-331.38586,180.30904,-111.271645,1966.2192,0.0041705053,0.18427764,0.18427764,8.708179e-05,0.0003,169.09712,144.61055,0.0027780365,0.034185752,-144.60777,144.60777,1.0495331,0.1493836,1200.0,12.0,20,120.0,15.727565,-5.9946003,-144.70114,-318.1729,0.0030927707,0.15678303,0.15678303,179.15208,0.0037738181591033936,1346.7927730083466,285000,,,,,,,,,,,,
131.30663,0.00022710796,0.033501018,-131.3064,131.3064,0.5928883,0.15549916,1200.0,12.0,20,120.0,2.7737322,-0.7417393,-131.35321,-358.534,20.545073,-16.034302,332.64386,0.0058242604,0.09219363,0.09219363,8.655565e-05,0.0003,145.14359,131.21826,0.00049019605,0.047364715,-131.21777,131.21777,0.8181374,0.15371999,1200.0,12.0,20,120.0,20.532768,-1.1217374,-131.39276,-302.7387,0.015470474,0.12576407,0.12576407,166.84273,0.003702543926239014,1365.3054990768433,290000,,,,,,,,,,,,
136.25728,0.0011060105,0.07075962,-136.25618,136.25618,1.6993512,0.14647,1200.0,12.0,20,120.0,4.26247,-36.170135,-137.22482,-358.10437,13.329611,-23.808994,470.28607,0.007492341,0.24890396,0.24890396,8.602091e-05,0.0003,170.38821,137.06152,0.0011411665,0.06768749,-137.06038,137.06038,1.4878117,0.14647,1200.0,12.0,20,120.0,19.273556,-35.800297,-138.17265,-308.21085,0.0053576976,0.21791977,0.21791977,182.48546,0.003765115976333618,1384.1310851573944,295000,,,,,,,,,,,,
132.22029,0.0017040907,0.05774945,-132.21858,132.21858,1.114067,0.15006624,1200.0,12.0,20,120.0,3.7143664,-19.138186,-132.83243,-326.7001,26.105906,-16.020025,529.2575,0.011476955,0.16718383,0.16718383,8.547767e-05,0.0003,155.99672,132.2268,0.0014555154,0.044757985,-132.22536,132.22536,1.6419209,0.14960165,1200.0,12.0,20,120.0,21.03819,-15.079814,-132.71982,-323.12558,0.00848295,0.24563408,0.24563408,182.74109,0.0037019039154052736,1402.6406116485596,300000,,,,,,,,,,,,
138.34175,0.0021327417,0.08753979,-138.33961,138.33961,1.6646627,0.15545411,1200.0,12.0,20,120.0,3.777871,-20.351246,-139.44917,-355.87103,15.827058,-16.504047,434.28073,0.009333599,0.25877866,0.25877866,8.49261e-05,0.0003,173.17307,136.41943,0.0015255973,0.083048694,-136.41791,136.41791,1.4147544,0.15545411,1200.0,12.0,20,120.0,34.042404,-36.88835,-137.59198,-309.60858,0.010743625,0.2199294,0.2199294,196.85336,0.018998558473587036,1497.633410692215,305000,,,,,,,,,,,,
131.82173,0.00798138,0.027971635,-131.81375,131.81375,2.1905437,0.15301828,1200.0,12.0,20,120.0,3.8625884,-19.77193,-131.78976,-328.868,85.25094,-50.775528,1147.5305,0.0178675,0.33519322,0.33519322,8.436636e-05,0.0003,175.90752,135.0692,0.004921426,0.030466313,-135.06427,135.06427,2.119953,0.16225748,1200.0,12.0,20,120.0,41.324615,-14.950957,-135.0159,-320.67673,0.013527381,0.3439782,0.3439782,217.6712,0.0037146248340606688,1516.2065415382385,310000,,,,,,,,,,,,
142.50949,0.001373452,0.037633505,-142.50812,142.50812,0.8924809,0.16684444,1200.0,12.0,20,120.0,2.367793,-8.847176,-142.37306,-357.98853,49.91991,-104.65991,1254.218,0.008255106,0.14890549,0.14890549,8.3798586e-05,0.0003,162.74594,140.47441,0.0016755427,0.03486232,-140.47273,140.47273,0.94985133,0.16684444,1200.0,12.0,20,120.0,35.40442,-14.449669,-140.5265,-312.3325,0.00949625,0.15847743,0.15847743,194.89612,0.00377443585395813,1535.0787279605865,315000,,,,,,,,,,,,
140.43597,0.0009090611,0.037098985,-140.43506,140.43506,1.1856229,0.16983591,1200.0,12.0,20,120.0,2.8345325,-30.250555,-140.66861,-346.38318,13.840027,-18.406805,411.82983,0.004569232,0.20136136,0.20136136,8.322294e-05,0.0003,167.43387,141.3761,0.0004297091,0.03211485,-141.37567,141.37567,1.1217163,0.17240945,1200.0,12.0,20,120.0,34.467934,-26.761143,-141.53668,-325.0956,0.0047526397,0.19339448,0.19339448,199.05136,0.0037032814025878906,1553.5951418876648,320000,,,,,,,,,,,,
140.6506,0.0022016806,0.036393106,-140.6484,140.6484,0.6476621,0.18415602,1200.0,12.0,20,120.0,2.21529,-0.2747556,-140.62814,-336.65936,16.596098,-11.0746355,320.71234,0.007303682,0.119270876,0.119270876,8.263957e-05,0.0003,157.17839,139.03325,0.0015086343,0.028910456,-139.03174,139.03174,0.6802781,0.18415602,1200.0,12.0,20,120.0,17.721466,-22.25128,-139.06296,-303.98334,0.004954705,0.12527731,0.12527731,171.788,0.003757832717895508,1572.3843116760254,325000,,,,,,,,,,,,
141.36891,0.0011122734,0.032114144,-141.3678,141.3678,0.84076375,0.17672051,1200.0,12.0,20,120.0,3.5813587,-29.057108,-141.25012,-342.80957,32.710117,-39.13179,698.805,0.003535476,0.1485802,0.1485802,8.2048646e-05,0.0003,162.77989,135.66615,0.0008446071,0.032263827,-135.66531,135.66531,0.6917441,0.17953984,1200.0,12.0,20,120.0,19.270645,-36.13137,-135.93878,-303.02814,0.007030636,0.12419563,0.12419563,169.84027,0.0037125896453857423,1590.9472675323486,330000,,,,,,,,,,,,
144.32422,0.0007091226,0.028592158,-144.32352,144.32352,0.5574099,0.18335633,1200.0,12.0,20,120.0,2.3802948,-44.382355,-144.36478,-358.74326,12.802199,-13.158072,316.73315,0.0033248065,0.102204636,0.102204636,8.1450344e-05,0.0003,158.96907,142.26877,0.000779932,0.035022978,-142.26799,142.26799,0.85876274,0.18335633,1200.0,12.0,20,120.0,24.38335,-17.85067,-142.22134,-312.0673,0.007558054,0.15745959,0.15745959,185.54727,0.003773711585998535,1609.8158321380615,335000,,,,,,,,,,,,
140.07628,0.0015020815,0.039413124,-140.07478,140.07478,0.6136735,0.17669435,1200.0,12.0,20,120.0,3.4330285,-29.94867,-140.61751,-348.31085,7.544606,-10.970439,373.4086,0.004552807,0.108432636,0.108432636,8.0844795e-05,0.0003,156.52122,150.33553,0.0009932406,0.040485535,-150.33453,150.33453,0.7166926,0.17375678,1200.0,12.0,20,120.0,33.32863,-10.60524,-150.61536,-323.22974,0.0066848435,0.124530196,0.124530196,198.60777,0.0037651022911071776,1628.641349554062,340000,,,,,,,,,,,,
141.76036,0.0025756317,0.027505843,-141.75778,141.75778,0.67794997,0.1728574,1200.0,12.0,20,120.0,2.1151214,-16.497248,-141.66788,-342.77927,30.406116,-13.965105,353.78595,0.005873263,0.11718867,0.11718867,8.0232174e-05,0.0003,157.93813,148.45555,0.0016651024,0.032480575,-148.45389,148.45389,0.7426576,0.1728574,1200.0,12.0,20,120.0,41.41996,-45.488026,-148.59308,-318.72696,0.0060299262,0.12837386,0.12837386,205.28038,0.003713633918762207,1647.2095260620117,345000,,,,,,,,,,,,
145.15608,0.0010778557,0.030551175,-145.155,145.155,1.1662387,0.17263256,1200.0,12.0,20,120.0,4.8142786,-0.19126946,-145.28625,-340.89362,56.576897,-58.05378,1222.7305,0.0065040956,0.20133077,0.20133077,7.961267e-05,0.0003,174.13007,142.35243,0.0011552237,0.034475885,-142.35127,142.35127,0.5590197,0.16593944,1200.0,12.0,20,120.0,30.297497,-6.7743545,-142.32956,-329.4083,0.0040003546,0.09276341,0.09276341,183.78154,0.0037730510711669924,1666.0747878551483,350000,,,,,,,,,,,,
144.67076,0.0023050793,0.043523617,-144.66846,144.66846,1.1708927,0.16433619,1200.0,12.0,20,120.0,2.6184974,-0.12486905,-144.96492,-342.44153,23.6901,-51.944336,667.2104,0.0065670195,0.19242005,0.19242005,7.898643e-05,0.0003,170.37967,141.63304,0.0022319474,0.039261643,-141.63081,141.63081,0.6440114,0.16433619,1200.0,12.0,20,120.0,26.241816,-42.747913,-141.8699,-319.6564,0.0083646625,0.10583438,0.10583438,180.57498,0.003703268337249756,1684.5911357402802,355000,,,,,,,,,,,,
145.2183,0.002424764,0.031948548,-145.21588,145.21588,0.6875659,0.16838592,1200.0,12.0,20,120.0,6.604418,-36.628723,-145.39969,-369.70148,24.051523,-14.373436,478.3148,0.009709269,0.11577642,0.11577642,7.835362e-05,0.0003,165.7159,146.16014,0.0024841663,0.029359788,-146.15765,146.15765,0.7451213,0.16410668,1200.0,12.0,20,120.0,27.804443,-8.4875145,-146.25299,-322.8678,0.0045704218,0.12227939,0.12227939,188.6381,0.0037781918525695802,1703.4821014404297,360000,,,,,,,,,,,,
136.78183,0.0017525668,0.03444783,-136.78008,136.78008,1.0512488,0.15522511,1200.0,12.0,20,120.0,3.50665,-16.132814,-137.00174,-343.32596,58.144623,-43.028152,806.41394,0.0076028146,0.16318022,0.16318022,7.7714445e-05,0.0003,159.87012,142.30586,0.0020894764,0.03252518,-142.30377,142.30377,0.8690888,0.15522511,1200.0,12.0,20,120.0,30.884212,-29.309038,-142.64424,-320.02264,0.0079753,0.13490441,0.13490441,189.3786,0.0037056035041809084,1722.0101251602173,365000,,,,,,,,,,,,
147.85443,0.0014508457,0.03568738,-147.85298,147.85298,0.91912466,0.1553372,1200.0,12.0,20,120.0,3.1580763,-15.435874,-148.05746,-340.7148,19.45456,-10.963954,340.60828,0.0048444537,0.14277425,0.14277425,7.706907e-05,0.0003,168.14542,151.6363,0.0012958099,0.035208043,-151.63501,151.63501,1.1596115,0.15504692,1200.0,12.0,20,120.0,33.967957,-45.743454,-151.70216,-322.34787,0.0045362758,0.17979419,0.17979419,207.17957,0.003776277828216553,1740.8915214538574,370000,,,,,,,,,,,,
140.81952,0.001706264,0.04465359,-140.81781,140.81781,1.244809,0.15990518,1200.0,12.0,20,120.0,5.130472,-17.60483,-141.43887,-338.7426,20.158855,-13.14464,487.3575,0.0050808922,0.19905141,0.19905141,7.641764e-05,0.0003,169.83617,143.26656,0.0014983363,0.037335258,-143.26506,143.26506,1.068455,0.15990518,1200.0,12.0,20,120.0,39.21999,-27.178688,-143.97173,-314.0829,0.0049647815,0.17085148,0.17085148,202.98872,0.0037142898082733154,1759.4629771709442,375000,,,,,,,,,,,,
135.20163,0.0027763285,0.035255034,-135.19885,135.19885,0.924208,0.16338204,1200.0,12.0,20,120.0,2.387123,-23.755032,-135.39304,-347.93057,210.28078,-154.48639,1796.1401,0.0040872497,0.15099898,0.15099898,7.5760356e-05,0.0003,155.70862,148.66031,0.00237685,0.034635995,-148.65793,148.65793,0.7652471,0.16551037,1200.0,12.0,20,120.0,42.188217,-31.00144,-148.67567,-330.05676,0.0033602843,0.12665634,0.12665634,206.04729,0.0037710914611816405,1778.318440914154,380000,,,,,,,,,,,,
143.87495,0.001621237,0.027673928,-143.87334,143.87334,0.89314234,0.15903886,1200.0,12.0,20,120.0,3.8111963,-13.328716,-144.24168,-360.54092,12.124204,-16.170082,405.25104,0.0042648464,0.14204434,0.14204434,7.50974e-05,0.0003,164.73148,143.1486,0.0018531918,0.04069404,-143.14676,143.14676,0.8218445,0.15903886,1200.0,12.0,20,120.0,32.74076,-13.84872,-143.4734,-319.0771,0.004910059,0.13070521,0.13070521,191.574,0.003716671800613403,1796.9018063545227,385000,,,,,,,,,,,,
136.20021,0.0016980888,0.042344987,-136.19852,136.19852,0.72960305,0.15435418,1200.0,12.0,20,120.0,3.2030025,-3.535021,-136.58932,-337.538,70.66801,-136.68153,794.92065,0.005442047,0.112617284,0.112617284,7.442894e-05,0.0003,152.91728,144.75189,0.00076446275,0.042853132,-144.75113,144.75113,1.2263324,0.14991851,1200.0,12.0,20,120.0,28.512989,-59.819397,-145.25302,-326.43262,0.00543366,0.18384993,0.18384993,195.32687,0.0037643832683563233,1815.7237293720245,390000,,,,,,,,,,,,
150.54768,0.0028696507,0.051130295,-150.54482,150.54482,1.4521532,0.15036586,1200.0,12.0,20,120.0,4.8352876,-7.1586833,-151.42981,-347.8841,38.200474,-30.43458,584.3644,0.008591773,0.21835425,0.21835425,7.375519e-05,0.0003,181.58548,144.64719,0.0021689346,0.047274422,-144.64502,144.64502,0.9652307,0.15036586,1200.0,12.0,20,120.0,27.20323,-36.22834,-145.34006,-323.0412,0.009115522,0.14513774,0.14513774,189.26695,0.003712628126144409,1834.286877155304,395000,,,,,,,,,,,,
138.04482,0.00084186456,0.034108352,-138.04398,138.04398,0.97444034,0.14876166,1200.0,12.0,20,120.0,2.139072,0.3979782,-138.07462,-346.87024,33.560543,-37.986423,660.5145,0.0065781386,0.14495936,0.14495936,7.30763e-05,0.0003,157.57901,145.63718,0.00057974795,0.028495407,-145.6366,145.6366,0.83853024,0.15022081,1200.0,12.0,20,120.0,34.06871,-17.298176,-145.66519,-328.43954,0.009631845,0.1259647,0.1259647,194.82166,0.0037731340408325197,1853.1525540351868,400000,,,,,,,,,,,,
141.87836,0.0016421613,0.042802267,-141.87671,141.87671,1.1646885,0.14750408,1200.0,12.0,20,120.0,2.9039137,-39.921326,-142.30864,-342.59543,62.07167,-136.71472,891.2745,0.005188317,0.17179629,0.17179629,7.239246e-05,0.0003,165.39783,146.4028,0.0016393724,0.041673336,-146.40117,146.40117,1.2394297,0.14750408,1200.0,12.0,20,120.0,28.07505,-43.227,-146.72221,-327.3372,0.004541734,0.18282093,0.18282093,196.41635,0.019054149532318116,1948.4233086109161,405000,,,,,,,,,,,,
132.30658,0.000799297,0.04409765,-132.30579,132.30579,1.55402,0.14691538,1200.0,12.0,20,120.0,4.2249994,-9.098388,-133.01216,-348.5104,13.712804,-10.27237,461.27206,0.006417639,0.22830945,0.22830945,7.170388e-05,0.0003,163.92873,141.47205,0.0007776809,0.041176584,-141.47127,141.47127,1.0622909,0.15119211,1200.0,12.0,20,120.0,24.757065,-22.578852,-141.9367,-323.9773,0.008750885,0.16061002,0.16061002,185.50232,0.0037657405853271484,1967.252018213272,410000,,,,,,,,,,,,
149.66814,0.001251596,0.03470433,-149.66689,149.66689,1.1388596,0.1457034,1200.0,12.0,20,120.0,2.1174595,-24.687119,-149.95964,-361.28705,39.228134,-30.644617,492.90924,0.0058450894,0.16593571,0.16593571,7.101073e-05,0.0003,171.69788,143.27376,0.0015415426,0.035942495,-143.27222,143.27222,1.4631159,0.1457034,1200.0,12.0,20,120.0,28.905354,-32.8514,-143.22882,-325.0562,0.004000744,0.21318096,0.21318096,197.76082,0.0037717216968536377,1986.1106326580048,415000,,,,,,,,,,,,
146.05109,0.0013354333,0.07014466,-146.04974,146.04974,1.2701199,0.14692472,1200.0,12.0,20,120.0,4.9441957,-15.8402195,-147.01689,-345.12506,79.28563,-39.70942,778.3331,0.012511504,0.18661201,0.18661201,7.0313195e-05,0.0003,173.38873,141.45702,0.0012016759,0.083717234,-141.45581,141.45581,2.084296,0.14870536,1200.0,12.0,20,120.0,38.26337,-32.181133,-142.71848,-316.08212,0.006921993,0.309946,0.309946,216.91391,0.003698693561553955,2004.6041069030762,420000,,,,,,,,,,,,
138.93056,0.0017267193,0.051447876,-138.92883,138.92883,1.7883977,0.15989475,1200.0,12.0,20,120.0,3.6439238,-30.915073,-139.53864,-347.88193,75.35015,-79.551994,1226.6272,0.009687299,0.2859554,0.2859554,6.961148e-05,0.0003,176.88913,138.51212,0.0015262581,0.05005042,-138.51059,138.51059,1.1790688,0.15989475,1200.0,12.0,20,120.0,26.192955,-21.749369,-139.31645,-321.37283,0.007416598,0.18852691,0.18852691,187.32831,0.0037952916622161865,2023.580572605133,425000,,,,,,,,,,,,
